Deal_Id,ProviderDeal_ID,Full_Title,Short_Title,Full_Desc,Short_Desc,all_details,Outlets,PostalCodes,DealSite_URL,DealImage_URL,HighlightImage_URL,Start_Date,End_Date,Merchant_ID,ProviderMerchant_ID,Merchant_Name,Merchant_Image_URL,MerchantWebsite_URL,Card_ID,Terms_and_Conditions,CardImages_URL,isFeatured,homeFeatured,isOnlineMerchant,category,subCategory,keywords,bookmark
208_614,208, Timberland, Timberland,S$10 voucher with min. spend of S$100 on Timberland watches,S$10 voucher with min. spend of S$100 on Timberland watches,"&bull;&nbsp;Valid till 31 July 2015 
&bull;&nbsp;Offer is only valid for regular priced items 
&bull;&nbsp;While stocks last 
&bull;&nbsp;ANZ General Terms and Conditions apply.","CHRONOBREEZE at Raffles City #B1-42B, Tel: 6338 2094",Not available; ,https://sg.anz.com/ANZPrivileges/offer-category.jsp,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/614.jpg,0,2015-06-25,2015-07-31 T23:59:59,208_27,0, Timberland,0,None,All,"• Valid till 31 July 2015 
• Offer is only valid for regular priced items 
• While stocks last 
• ANZ General Terms and Conditions apply.",0,0,0,No,"Lifestyle & Entertainment, Fashion",None,0,0
208_95,208,Caltex,Caltex,Up to 18.4% savings with ANZ StarCash Card,Up to 18.4% savings with ANZ StarCash Card,"&bull;&nbsp;Valid with purchase made using an ANZ Credit Card 
&bull;&nbsp;ANZ StarCash Card is valid for 12 months from date of purchase and is on sale at all Caltex service stations in Singapore, except Caltex Braddell, Caltex East Coast, Caltex Sembawang and Caltex Upper Thomson and the use of the card shall be governed by the Terms and Conditions set out on <a onclick=""popOut('http://www.caltex.com.sg')"">www.caltex.com.sg</a> 
&bull;&nbsp;This is only an extract, click <a href=""/ANZPrivileges/promotion-caltex/"">here</a> for full Terms and Conditions",None,Not available; ,https://sg.anz.com/ANZPrivileges/offer-category.jsp,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/95.jpg,0,2015-06-25,2015-07-12 T23:59:59,208_28,0,Caltex,0,,All,"• Valid with purchase made using an ANZ Credit Card 
• ANZ StarCash Card is valid for 12 months from date of purchase and is on sale at all Caltex service stations in Singapore, except Caltex Braddell, Caltex East Coast, Caltex Sembawang and Caltex Upper Thomson and the use of the card shall be governed by the Terms and Conditions set out on www.caltex.com.sg 
• This is only an extract, click here for full Terms and Conditions",0,0,0,No,"Lifestyle & Entertainment, Fashion",None,0,0
208_703,208,CYC The Custom Shop,CYC The Custom Shop,10% off a custom-made suit and more,10% off a custom-made suit and more," &bull;&nbsp;Valid till 30 September 2015 
&bull;&nbsp;ANZ General Terms and Conditions apply.","• Raffles Hotel Arcade, #02-12, Tel: 6336 3556
• Orchardgateway, #03-16A, Tel: 6737 5332
• Republic Plaza II, #01-21, Tel: 6538 0522",Not available; Not available; Not available; ,https://sg.anz.com/ANZPrivileges/offer-category.jsp,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/703.jpg,0,2015-06-25,2015-09-30 T23:59:59,208_29,0,CYC The Custom Shop,0,None,All," • Valid till 30 September 2015 
• ANZ General Terms and Conditions apply.",0,0,0,No,"Lifestyle & Entertainment, Fashion",None,0,0
208_447,208,eXplorerkid,eXplorerkid,15% off play rates + exclusive membership and more,15% off play rates + exclusive membership and more,"&bull;&nbsp;Offers are valid till 31 December 2015 
&bull;&nbsp;*Discount is valid for child entry rates only 
&bull;&nbsp;ANZ General Terms and Conditions apply.",None,Not available; ,https://sg.anz.com/ANZPrivileges/offer-category.jsp,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/447.jpg,0,2015-06-25,2015-12-31 T23:59:59,208_30,0,eXplorerkid,0,www.explorerkid.com,All,"• Offers are valid till 31 December 2015 
• *Discount is valid for child entry rates only 
• ANZ General Terms and Conditions apply.",0,0,0,No,"Lifestyle & Entertainment, Fashion",None,0,0
208_658,208,Giggles Indoor Playground,Giggles Indoor Playground,10% off single admission,10% off single admission,"&bull;&nbsp;Valid till 31 December 2015
 &bull;&nbsp;Play rules apply
 &bull;&nbsp;ANZ General Terms and Conditions apply.","Blk 87, Marine Parade Central, #02-500B, Tel: 6345 4947","Singapore 440087, [1.302638, 103.905569]; ",https://sg.anz.com/ANZPrivileges/offer-category.jsp,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/658.jpg,0,2015-06-25,2015-12-31 T23:59:59,208_31,0,Giggles Indoor Playground,0,None,All,"• Valid till 31 December 2015
 • Play rules apply
 • ANZ General Terms and Conditions apply.",0,0,0,No,"Lifestyle & Entertainment, Fashion",None,0,0
208_673,208,Golden Village,Golden Village,Buy 4 movie tickets for the price of 3,Buy 4 movie tickets for the price of 3,"&bull;&nbsp;*Valid till 31 December 2015 for regular movie tickets on Friday, Saturday & Sunday screenings only for ANZ Visa Credit Cardmembers
 &bull;&nbsp;#Valid till 31 December 2015 for ANZ Signature Priority Banking Visa Infinite Cardmembers
 &bull;&nbsp;Each package includes two Gold Class tickets, Pick any 3 savoury & sweet dishes from the menu and two glasses of wine
 &bull;&nbsp;ANZ General Terms and Conditions apply.",None,Not available; ,https://sg.anz.com/ANZPrivileges/offer-category.jsp,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/673.jpg,0,2015-06-25,2015-12-31 T23:59:59,208_32,0,Golden Village,0,www.visa.com.sg/gv,All,"• *Valid till 31 December 2015 for regular movie tickets on Friday, Saturday &amp; Sunday screenings only for ANZ Visa Credit Cardmembers
 • #Valid till 31 December 2015 for ANZ Signature Priority Banking Visa Infinite Cardmembers
 • Each package includes two Gold Class tickets, Pick any 3 savoury &amp; sweet dishes from the menu and two glasses of wine
 • ANZ General Terms and Conditions apply.",0,0,0,No,"Lifestyle & Entertainment, Fashion",None,0,0
208_354,208,HoneySpree,HoneySpree,15% off regular-priced items,15% off regular-priced items,"&bull;&nbsp;Valid till 16 February 2016 
&bull;&nbsp;Please enter promo code ""ANZ+the first 6 digits of your ANZ Credit Card number"" eg. ""ANZ123456"" at the check-out page 
&bull;&nbsp;ANZ General Terms and Conditions apply",None,Not available; ,https://sg.anz.com/ANZPrivileges/offer-category.jsp,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/354.jpg,0,2015-06-25,2016-02-16 T23:59:59,208_33,0,HoneySpree,0,www.honeyspree.com,All,"• Valid till 16 February 2016 
• Please enter promo code ""ANZ+the first 6 digits of your ANZ Credit Card number"" eg. ""ANZ123456"" at the check-out page 
• ANZ General Terms and Conditions apply",0,0,0,No,"Lifestyle & Entertainment, Fashion",None,0,0
208_689,208,JUUZE,JUUZE,10% off all JUUZE compression apparels,10% off all JUUZE compression apparels,"&bull;&nbsp;Valid till 31 December 2015 
&bull;&nbsp;ANZ General Terms and Conditions apply.","Golf Center at #02-15, Far East Shopping Center, Tel:  6732 7077",Not available; ,https://sg.anz.com/ANZPrivileges/offer-category.jsp,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/689.jpg,0,2015-06-25,2015-12-31 T23:59:59,208_34,0,JUUZE,0,None,All,"• Valid till 31 December 2015 
• ANZ General Terms and Conditions apply.",0,0,0,No,"Lifestyle & Entertainment, Fashion",None,0,0
208_397,208,MACSHOP,MACSHOP,10% off Booq bag,10% off Booq bag,&bull;&nbsp;Valid till 31 December 2015 &bull;&nbsp;ANZ General Terms and Conditions apply,"• The Central @ Clarke Quay, B1-35, Tel: 6334 1633 
• Li Ka-Shing Library Building, SMU, #01-25, Tel: 6333 4213","Singapore 098585, [1.264075, 103.8233576]; Not available; ",https://sg.anz.com/ANZPrivileges/offer-category.jsp,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/397.jpg,0,2015-06-25,2015-12-31 T23:59:59,208_35,0,MACSHOP,0,None,All,• Valid till 31 December 2015 • ANZ General Terms and Conditions apply,0,0,0,No,"Lifestyle & Entertainment, Fashion",None,0,0
208_678,208,OTO,OTO,10% off OTO Elite ET-01 Massage Chair,10% off OTO Elite ET-01 Massage Chair,"&bull;&nbsp;*Valid till 31 December 2015 for OTO Elite (ET-01) massage chair  
&bull;&nbsp;^Valid till 30 July 2015 for OTO Chiro CR-01 massage chair  
&bull;&nbsp;Colour of product is subject to availability and may vary  
&bull;&nbsp;Not valid with any other promotions, offers, discount vouchers or trade-in  
&bull;&nbsp;ANZ General Terms and Conditions apply.","• NEX , #03-35/36, Tel: 6634 2430
• Tampines Mall, #B1-20, Tel: 6781 1009
• Kallang Wave, #01-49, Tel: 6702 2085  
• VivoCity, #B2-10, Tel: 6278 3076 
• Jurong Point, #B1-57, Tel: 6790 8183               ","Not available; Singapore 528882, [1.344724, 103.941739]; Not available; Not available; Singapore 648886, [1.3395626, 103.7057463]; ",https://sg.anz.com/ANZPrivileges/offer-category.jsp,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/678.jpg,0,2015-06-25,2015-12-31 T23:59:59,208_36,0,OTO,0,None,All,"• *Valid till 31 December 2015 for OTO Elite (ET-01) massage chair  
• ^Valid till 30 July 2015 for OTO Chiro CR-01 massage chair  
• Colour of product is subject to availability and may vary  
• Not valid with any other promotions, offers, discount vouchers or trade-in  
• ANZ General Terms and Conditions apply.",0,0,0,No,"Lifestyle & Entertainment, Fashion",None,0,0
208_659,208,Sentosa 4D AdventureLand,Sentosa 4D AdventureLand,15% off unlimited One Day Adventure Pass,15% off unlimited One Day Adventure Pass,"&bull;&nbsp;Valid till 31 December 2016 for on-site redemption only
 &bull;&nbsp;Payment must be made with an ANZ MasterCard
 &bull;&nbsp;ANZ General Terms and Conditions apply.","51B Imbiah Rd, Sentosa, Tel: 6274 5355",Not available; ,https://sg.anz.com/ANZPrivileges/offer-category.jsp,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/659.jpg,0,2015-06-25,2016-12-31 T23:59:59,208_37,0,Sentosa 4D AdventureLand,0,None,All,"• Valid till 31 December 2016 for on-site redemption only
 • Payment must be made with an ANZ MasterCard
 • ANZ General Terms and Conditions apply.",0,0,0,No,"Lifestyle & Entertainment, Fashion",None,0,0
208_472,208,The Polliwogs,The Polliwogs,Up to 15% off play rates and more,Up to 15% off play rates and more,"&bull;&nbsp;Valid till 31 December 2015 
&bull;&nbsp;Offer may not be used in conjunction with other promotions and packages 
&bull;&nbsp;May not be exchanged for cash, credit or kind 
&bull;&nbsp;Party Bonus may be used to offset additional internal charges on top of the standard party packages 
&bull;&nbsp;Not valid for Poco Petite Package and customised packages 
&bull;&nbsp;Other Terms and Conditions apply 
&bull;&nbsp;ANZ General Terms and Conditions apply.",None,Not available; ,https://sg.anz.com/ANZPrivileges/offer-category.jsp,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/472.jpg,0,2015-06-25,2015-12-31 T23:59:59,208_38,0,The Polliwogs,0,www.thepolliwogs.com,All,"• Valid till 31 December 2015 
• Offer may not be used in conjunction with other promotions and packages 
• May not be exchanged for cash, credit or kind 
• Party Bonus may be used to offset additional internal charges on top of the standard party packages 
• Not valid for Poco Petite Package and customised packages 
• Other Terms and Conditions apply 
• ANZ General Terms and Conditions apply.",0,0,0,No,"Lifestyle & Entertainment, Fashion",None,0,0
208_698,208,The Singapore Mint,The Singapore Mint,A pair of SG50 Medallion Pack at S$22 (U.P. S$30),A pair of SG50 Medallion Pack at S$22 (U.P. S$30)," &bull;&nbsp;Valid till 30 September 2015 
&bull;&nbsp;Offer is valid while stocks last 
&bull;&nbsp;ANZ General Terms and Conditions apply.","• 20 Teban Gardens Crescent, Tel: 6566 2626 
• ChinaTown Point, #02-18, Tel: 6222 2486
• Orchard Central, #02-01, Tel: 6238 9890","Singapore 608928, [1.3250332, 103.7394358]; Not available; Singapore 018965, [1.2782588, 103.8546378]; ",https://sg.anz.com/ANZPrivileges/offer-category.jsp,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/698.jpg,0,2015-06-25,2015-09-30 T23:59:59,208_39,0,The Singapore Mint,0,None,All," • Valid till 30 September 2015 
• Offer is valid while stocks last 
• ANZ General Terms and Conditions apply.",0,0,0,No,"Lifestyle & Entertainment, Fashion",None,0,0
208_661,208,Underwater World Singapore,Underwater World Singapore,10% off published rates,10% off published rates,"&bull;&nbsp;Valid till 31 December 2016 for a max. of 2 adults & 2 child
 &bull;&nbsp;Payment must be made with an ANZ MasterCard
 &bull;&nbsp;Not valid for group tours
 &bull;&nbsp;Other terms and conditions apply
 &bull;&nbsp;ANZ General Terms and Conditions apply.","80 Siloso Road, Sentosa, Tel: 6275 0030",Not available; ,https://sg.anz.com/ANZPrivileges/offer-category.jsp,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/661.jpg,0,2015-06-25,2016-12-31 T23:59:59,208_40,0,Underwater World Singapore,0,None,All,"• Valid till 31 December 2016 for a max. of 2 adults &amp; 2 child
 • Payment must be made with an ANZ MasterCard
 • Not valid for group tours
 • Other terms and conditions apply
 • ANZ General Terms and Conditions apply.",0,0,0,No,"Lifestyle & Entertainment, Fashion",None,0,0
208_418,208,www.puregold.sg,www.puregold.sg,5% off storewide,5% off storewide,"&bull;&nbsp;All promotions stated above will be eligible on successful log-in via <a onclick=""popOut('http://www.puregold.sg');"">www.puregold.sg</a> 
&bull;&nbsp;This offer is valid till 31 August 2015 
&bull;&nbsp;All prices quoted are in Singapore Dollars 
&bull;&nbsp;Free courier delivery in (Singapore only) for all purchases 
&bull;&nbsp;Courier services are not offered for overseas customers 
&bull;&nbsp;International customers will have to fix appointments with PureGold.sg Pte Ltd and travel to Singapore to make purchases 
&bull;&nbsp;All Gold and Silver purchases include packaging + certification 
&bull;&nbsp;Money Back guarantee - customers can exchange items of the same value or receive a full refund if there are defects/purity issues in the product 
&bull;&nbsp;Goods and Services Tax (GST) is not charged 
&bull;&nbsp;This Promotion is not exchangeable for cash or kind 
&bull;&nbsp;This offer cannot be used in conjunction with any other offers, discounts, promotions or vouchers 
&bull;&nbsp;For queries/assistance please contact Customer Service: <a href=""tel:+6563725058"">(65)&nbsp;6372&nbsp;5058</a>",None,Not available; ,https://sg.anz.com/ANZPrivileges/offer-category.jsp,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/418.jpg,0,2015-06-25,2015-08-31 T23:59:59,208_41,0,www.puregold.sg,0,www.puregold.sg,All,"• All promotions stated above will be eligible on successful log-in via www.puregold.sg 
• This offer is valid till 31 August 2015 
• All prices quoted are in Singapore Dollars 
• Free courier delivery in (Singapore only) for all purchases 
• Courier services are not offered for overseas customers 
• International customers will have to fix appointments with PureGold.sg Pte Ltd and travel to Singapore to make purchases 
• All Gold and Silver purchases include packaging + certification 
• Money Back guarantee - customers can exchange items of the same value or receive a full refund if there are defects/purity issues in the product 
• Goods and Services Tax (GST) is not charged 
• This Promotion is not exchangeable for cash or kind 
• This offer cannot be used in conjunction with any other offers, discounts, promotions or vouchers 
• For queries/assistance please contact Customer Service: (65) 6372 5058",0,0,0,Yes,"Lifestyle & Entertainment, Fashion",None,0,0
208_454,208, Focal Travel, Focal Travel,Holiday packages fr. S$648,Holiday packages fr. S$648,"&bull;&nbsp;Package departure dates are subject to availability 
&bull;&nbsp;Terms & conditions apply for all packages listed and protection scheme 
&bull;&nbsp;Tour fares will vary according to different travel date, accommodations and travel arrangements 
&bull;&nbsp;ANZ General Terms and Conditions apply.","Peoples Park Centre #B1-22/23/24, Tel: 6536 3033",Not available; ,https://sg.anz.com/ANZPrivileges/offer-category.jsp,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/454.jpg,0,2015-06-25,None,208_42,0, Focal Travel,0,None,All,"• Package departure dates are subject to availability 
• Terms &amp; conditions apply for all packages listed and protection scheme 
• Tour fares will vary according to different travel date, accommodations and travel arrangements 
• ANZ General Terms and Conditions apply.",0,0,0,No,Travel & Stays,None,0,0
208_651,208, ibis Singapore Novena, ibis Singapore Novena,10% off room rates,10% off room rates,"&bull;&nbsp;Book by 31 August 2015
 &bull;&nbsp;ANZ General Terms and Conditions apply.",None,Not available; ,https://sg.anz.com/ANZPrivileges/offer-category.jsp,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/651.jpg,0,2015-06-25,2015-08-31 T23:59:59,208_43,0, ibis Singapore Novena,0,www.accorhotels.com/anz,All,"• Book by 31 August 2015
 • ANZ General Terms and Conditions apply.",0,0,0,No,Travel & Stays,None,0,0
208_652,208, ibis Singapore on Bencoolen, ibis Singapore on Bencoolen,10% off room rates,10% off room rates,"&bull;&nbsp;Book by 31 August 2015
 &bull;&nbsp;ANZ General Terms and Conditions apply.",None,Not available; ,https://sg.anz.com/ANZPrivileges/offer-category.jsp,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/652.jpg,0,2015-06-25,2015-08-31 T23:59:59,208_44,0, ibis Singapore on Bencoolen,0,www.accorhotels.com/anz,All,"• Book by 31 August 2015
 • ANZ General Terms and Conditions apply.",0,0,0,No,Travel & Stays,None,0,0
208_677,208," Mandarin Oriental, Singapore"," Mandarin Oriental, Singapore",10% off SG50 Stay and Explore staycation package,10% off SG50 Stay and Explore staycation package,"&bull;&nbsp;Valid till 31 August 2015 
&bull;&nbsp;Please book via SG50 Stay and Explore page and quote “ANZSG50” during reservation 
&bull;&nbsp;ANZ General Terms and Conditions apply.",None,Not available; ,https://sg.anz.com/ANZPrivileges/offer-category.jsp,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/677.jpg,0,2015-06-25,2015-08-31 T23:59:59,208_45,0," Mandarin Oriental, Singapore",0,bit.ly/1GSCmrF,All,"• Valid till 31 August 2015 
• Please book via SG50 Stay and Explore page and quote “ANZSG50” during reservation 
• ANZ General Terms and Conditions apply.",0,0,0,No,Travel & Stays,None,0,0
208_654,208, Novotel Singapore Clarke Quay, Novotel Singapore Clarke Quay,10% off staycation package,10% off staycation package,"&bull;&nbsp;Book 31 August 2015 and stay by 31 December 2015 
 &bull;&nbsp;Please quote ""Celebrate SG50 promo"" during reservation
 &bull;&nbsp;ANZ General Terms and Conditions apply.",None,Not available; ,https://sg.anz.com/ANZPrivileges/offer-category.jsp,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/654.jpg,0,2015-06-25,2015-08-31 T23:59:59,208_46,0, Novotel Singapore Clarke Quay,0, www.accorhotels.com/anz,All,"• Book 31 August 2015 and stay by 31 December 2015 
 • Please quote ""Celebrate SG50 promo"" during reservation
 • ANZ General Terms and Conditions apply.",0,0,0,No,Travel & Stays,None,0,0
208_642,208, Pricebreaker, Pricebreaker,S$238 per person for 3D2N stay at Pan Pacific Bali,S$238 per person for 3D2N stay at Pan Pacific Bali,"&bull;&nbsp;Price quoted is for one person, based on twin sharing 
&bull;&nbsp;Valid for stay till 31 July 2015 
&bull;&nbsp;High season surcharge apply from 11 to 19 July 2015 
&bull;&nbsp;ANZ General Terms and Conditions apply.","• Great World City, #02-09
• Parkway Parade, #01-68
• Plaza Singapura, #04-13A
• SouthPoint, #04-05, Tel: 6317 2888",Not available; Not available; Not available; Not available; ,https://sg.anz.com/ANZPrivileges/offer-category.jsp,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/642.jpg,0,2015-06-25,2015-07-19 T23:59:59,208_47,0, Pricebreaker,0,None,All,"• Price quoted is for one person, based on twin sharing 
• Valid for stay till 31 July 2015 
• High season surcharge apply from 11 to 19 July 2015 
• ANZ General Terms and Conditions apply.",0,0,0,No,Travel & Stays,None,0,0
208_675,208, Starwood Hotels, Starwood Hotels,15% off Best Available Room Rates,15% off Best Available Room Rates,"&bull;&nbsp;Book by 31 August 2015 and stay or dine by 30 September 2015 
&bull;&nbsp;ANZ Visa Cardmember has to book a min. of 2-night stay at any of the Sheraton or Westin branded Starwood Properties 
&bull;&nbsp;Full payment must be made in advance for the eligible stay with an ANZ Visa Credit Card 
&bull;&nbsp;ANZ General Terms and Conditions apply.",None,Not available; ,https://sg.anz.com/ANZPrivileges/offer-category.jsp,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/675.jpg,0,2015-06-25,2015-08-31 T23:59:59,208_48,0, Starwood Hotels,0,www.starwoodhotels.com/visa,All,"• Book by 31 August 2015 and stay or dine by 30 September 2015 
• ANZ Visa Cardmember has to book a min. of 2-night stay at any of the Sheraton or Westin branded Starwood Properties 
• Full payment must be made in advance for the eligible stay with an ANZ Visa Credit Card 
• ANZ General Terms and Conditions apply.",0,0,0,No,Travel & Stays,None,0,0
208_38,208,Agoda.com,Agoda.com,Additional 7% off pre-paid bookings,Additional 7% off<br />pre-paid bookings,"&bull;&nbsp;Not valid with ANZ Debit Cards &bull;&nbsp;Valid till 31 December 2015 &bull;&nbsp;The Promotion discount is applicable to hotel room charges only (excluding local taxes, service fees and additional charges) &bull;&nbsp;The Promotion is applicable to booking merchant hotels at participating destinations and designated hotels (pre-paid only) made through the dedicated landing pages specified &bull;&nbsp;Discount will be displayed on the booking form as ""ANZ discount"" upon entering a valid ANZ Credit Card number &bull;&nbsp;The Promotion cannot be exchanged for cash or other products &bull;&nbsp;The Promotion is non-transferable and non-cumulative and cannot be used in conjunction with any other discount, promotions, discounted items and fixed price items (unless specified) &bull;&nbsp;ANZ General Terms and Conditions apply",None,Not available; ,https://sg.anz.com/ANZPrivileges/offer-category.jsp,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/38.jpg,0,2015-06-25,2015-12-31 T23:59:59,208_49,0,Agoda.com,0,agoda.com/anzsg.  4 simple steps to book your hotel stay ,All,"• Not valid with ANZ Debit Cards • Valid till 31 December 2015 • The Promotion discount is applicable to hotel room charges only (excluding local taxes, service fees and additional charges) • The Promotion is applicable to booking merchant hotels at participating destinations and designated hotels (pre-paid only) made through the dedicated landing pages specified • Discount will be displayed on the booking form as ""ANZ discount"" upon entering a valid ANZ Credit Card number • The Promotion cannot be exchanged for cash or other products • The Promotion is non-transferable and non-cumulative and cannot be used in conjunction with any other discount, promotions, discounted items and fixed price items (unless specified) • ANZ General Terms and Conditions apply",0,0,0,Yes,Travel & Stays,None,0,0
208_639,208,Asiatravel,Asiatravel,US$25 off direct flight bookings,US$25 off direct flight bookings,"&bull;&nbsp;Valid till 31 Dec 2015 
&bull;&nbsp;Promo Code: ANZ9 
&bull;&nbsp;Payment must be made with an ANZ Visa Card 
&bull;&nbsp;ANZ General Terms and Conditions apply.",None,Not available; ,https://sg.anz.com/ANZPrivileges/offer-category.jsp,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/639.jpg,0,2015-06-25,2015-12-31 T23:59:59,208_50,0,Asiatravel,0,,All,"• Valid till 31 Dec 2015 
• Promo Code: ANZ9 
• Payment must be made with an ANZ Visa Card 
• ANZ General Terms and Conditions apply.",0,0,0,No,Travel & Stays,None,0,0
208_334,208,Bali Aroma Exclusive Villa,Bali Aroma Exclusive Villa,30% off internet rate,30% off internet rate,"&bull;&nbsp;Valid for bookings and stay before 31 December 2015
 &bull;&nbsp;Subject to room availability
 &bull;&nbsp;Please use Promo Code ""ANZVIP"" when making reservation
 &bull;&nbsp;ANZ General Terms and Conditions apply",None,Not available; ,https://sg.anz.com/ANZPrivileges/offer-category.jsp,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/334.jpg,0,2015-06-25,2015-12-31 T23:59:59,208_51,0,Bali Aroma Exclusive Villa,0,www.baliaromaexclusivevillas.com,All,"• Valid for bookings and stay before 31 December 2015
 • Subject to room availability
 • Please use Promo Code ""ANZVIP"" when making reservation
 • ANZ General Terms and Conditions apply",0,0,0,No,Travel & Stays,None,0,0
208_392,208,Cathay Pacific,Cathay Pacific,Enjoy mileage accruable special fares,Enjoy mileage accruable special fares,"&bull;&nbsp;Valid for booking by 30 June 2015 and travel by 31 August 2015 
&bull;&nbsp;Fares are quoted based on per person basis and includes all taxes and surcharges 
&bull;&nbsp;Taxes and surcharges are correct as of 1 July 2014 and are subjected to change at point of ticket issuance 
&bull;&nbsp;Other terms and conditions apply 
&bull;&nbsp;ANZ General Terms and Conditions apply",None,Not available; ,https://sg.anz.com/ANZPrivileges/offer-category.jsp,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/392.jpg,0,2015-06-25,2015-06-30 T23:59:59,208_52,0,Cathay Pacific,0,Cathay Pacific,All,"• Valid for booking by 30 June 2015 and travel by 31 August 2015 
• Fares are quoted based on per person basis and includes all taxes and surcharges 
• Taxes and surcharges are correct as of 1 July 2014 and are subjected to change at point of ticket issuance 
• Other terms and conditions apply 
• ANZ General Terms and Conditions apply",0,0,0,No,Travel & Stays,None,0,0
208_456,208,Cathay Pacific Airways and Dragonair,Cathay Pacific Airways and Dragonair,Best of China Tour Packages,Best of China Tour Packages,"&bull;&nbsp;Booking and travel period from 1 March to 30 September 2015 
&bull;&nbsp;Prices might defer 
&bull;&nbsp;Refer to merchants for details, terms and conditions 
&bull;&nbsp;Luggage strap is available on a first come first served, while stocks last basis.","Book your Holidays at the following partners:
  Asia Global Vacations (TA1549) Tel: 6534 4958
  Centour Travel (TA459), Tel: 6344 3492
  Farmosa Holiday (TA426), Tel: 6534 1133
  Focal Travel (TA883), Tel: 6536 3033
  Misa Travel (TA920), Tel: 6538 0318
  Newshan Travel Service, (TA106) Tel: 6481 1181
  PriceBreaker (TA249), Tel: 6317 2888
  Resorts Travel (TA770), Tel: 6534 0300
  WTS Travel (TA637), Tel: 6466 8558  ",Not available; Not available; Not available; Not available; Not available; Not available; Not available; Not available; Not available; Not available; ,https://sg.anz.com/ANZPrivileges/offer-category.jsp,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/456.jpg,0,2015-06-25,2015-09-30 T23:59:59,208_53,0,Cathay Pacific Airways and Dragonair,0,None,All,"• Booking and travel period from 1 March to 30 September 2015 
• Prices might defer 
• Refer to merchants for details, terms and conditions 
• Luggage strap is available on a first come first served, while stocks last basis.",0,0,0,No,Travel & Stays,None,0,0
208_374,208,Days Hotel Singapore At Zhongshan Park,Days Hotel Singapore At Zhongshan Park,S$168++ for 2D1N weekend stay in Days City View Room,S$168++ for 2D1N weekend stay in Days City View Room,"&bull;&nbsp;Valid till 31 December 2015
 &bull;&nbsp;Prices are based on per room per night
 &bull;&nbsp;Late check out is subject to availability
 &bull;&nbsp;Advance reservation is required and confirmation is subjected to availability
 &bull;&nbsp;Please quote ""ANZ 2015 staycation"" to enjoy privileges for reservations via phone or email
 &bull;&nbsp;Not valid from 2 to 8 June 2015, 17 to 20 September 2015 and on 31 December 2015
 &bull;&nbsp;ANZ General Terms and Conditions apply",None,Not available; ,https://sg.anz.com/ANZPrivileges/offer-category.jsp,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/374.jpg,0,2015-06-25,2015-06-08 T23:59:59,208_54,0,Days Hotel Singapore At Zhongshan Park,0,,All,"• Valid till 31 December 2015
 • Prices are based on per room per night
 • Late check out is subject to availability
 • Advance reservation is required and confirmation is subjected to availability
 • Please quote ""ANZ 2015 staycation"" to enjoy privileges for reservations via phone or email
 • Not valid from 2 to 8 June 2015, 17 to 20 September 2015 and on 31 December 2015
 • ANZ General Terms and Conditions apply",0,0,0,No,Travel & Stays,None,0,0
208_328,208,De Bharata Bali Villas,De Bharata Bali Villas,20% off Best Available Rate,20% off Best Available Rate,"&bull;&nbsp;Valid for bookings and stay before 20 December 2015
 &bull;&nbsp;Subject to room availability
 &bull;&nbsp;Please use Promo Code ""ANZVIP"" when making reservation
 &bull;&nbsp;ANZ General Terms and Conditions apply",None,Not available; ,https://sg.anz.com/ANZPrivileges/offer-category.jsp,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/328.jpg,0,2015-06-25,2015-12-20 T23:59:59,208_55,0,De Bharata Bali Villas,0,www.debharatabalivillas.com,All,"• Valid for bookings and stay before 20 December 2015
 • Subject to room availability
 • Please use Promo Code ""ANZVIP"" when making reservation
 • ANZ General Terms and Conditions apply",0,0,0,No,Travel & Stays,None,0,0
