Deal_ID,ProviderDeal_ID,FullTitle,ShortTitle,FullDescription,ShortDescription,Outlets,Indiv Outlets,Postalcodes,DealSite_URL,DealImage_URL,HighlightImage_URL, StartDate,EndDate,Merchant_ID,ProviderMerchant_ID,Merchant Name,MerchantImageURL,MerchantWebsite_URL,Card Type,TermsAndConditions,Card Images,isFeatured,HomeFeatured,isOnlineMerchant,Category,SubCategory,Keywords,Bookmark,Validity,Related Deals ID
207_2891,2891,KrisShop Earn bonus KrisFlyer miles at KrisShop in-flight and online,KrisShop," KrisShop hosts a full assortment of Singapore Airlines travel retail products, including a specially selected range of cosmetics, fragrances, fashion accessories, timepieces, liquors, travel essentials, toys, cameras, electronics, home appliances and more. 
 KrisShop Online offers you the ease of making your purchases online and picking them up on your next Singapore Airlines flight through the Pre-Order Service, all available at the touch of your finger. 
 Enjoy the convenience even when you are not traveling by utilising the global Mail Order Service, which delivers your purchases right to your door step.   What•s more, receive bonus KrisFlyer miles when you pay with your American ExpressSingapore Airlines Credit Card. 
 Refer to the KrisShop Inflight Catalogue on board or visit KrisShop Online Website at www.krisshop.com with your American Express Singapore Airlines Credit Card and start shopping! 
  "," KrisShop hosts a full assortment of Singapore Airlines travel retail products, including a specially selected range of cosmetics, fragrances, fashion accessories, timepieces, liquors, travel essentials, toys, cameras, electronics, home appliances and more. 
 KrisShop Online offers you the ease of making your purchases online and picking them up on your next Singapore Airlines flight through the Pre-Order Service, all available at the touch of your finger. 
 Enjoy the convenience even when you are not traveling by utilising the global Mail Order Service, which delivers your purchases right to your door step.   What•s more, receive bonus KrisFlyer miles when you pay with your American ExpressSingapore Airlines Credit Card. 
 Refer to the KrisShop Inflight Catalogue on board or visit KrisShop Online Website at www.krisshop.com with your American Express Singapore Airlines Credit Card and start shopping! 
  ",NA,Not available,"",http://www.promotions.americanexpress.com.sg/singapore-airlines-credit-cards/krisshop/,http://www.promotions.americanexpress.com.sg/media/68209/krisshop-image_fb-edited.bmp,,0001-01-01,0001-01-01 T00:00:00,AMEX_44,207_AMEX_44,KrisShop,http://www.promotions.americanexpress.com.sg/media/68210/krisshop-logo.jpg,,All Singapore Airlines Credit Cards," For American ExpressSingapore Airlines Solitaire PPS and PPS Club Platinum Credit Card Members, earn 2 KrisFlyer miles for every S$1 of eligible purchases made at KrisShop onboard Singapore Airlines flights and directly online at krisshop.com.
 For American ExpressSingapore Airlines KrisFlyer Ascend Credit Card Members, earn 2 KrisFlyer miles for every S$1.20 of eligible purchases made at KrisShop onboard Singapore Airlines flights and directly online at krisshop.com.
 For American ExpressSingapore Airlines KrisFlyer Gold Credit Card Members, earn 2 KrisFlyer miles for every S$1.60 of eligible purchases made at KrisShop onboard Singapore Airlines flights and directly online at krisshop.com.
 The number of bonus miles will be based on the purchase amount and not the distance flown. KrisShop terms and conditions apply. Please visit krisshopair.com/terms.aspx. ",None,None,None,None,Travel,None,None,None,,1580
207_2889,2889,"KrisFlyer Spree KrisFlyer Spree, Where Shopping is Miles Better",KrisFlyer Spree," Earn KrisFlyer Miles when you shop online at KrisFlyer Spree. With more than 2,000 brands to choose from at Singapore Airlines new online mall, earning KrisFlyer Miles has never been easier. Visit www.krisflyerspree.com today! 
 
  
 "," Earn KrisFlyer Miles when you shop online at KrisFlyer Spree. With more than 2,000 brands to choose from at Singapore Airlines new online mall, earning KrisFlyer Miles has never been easier. Visit www.krisflyerspree.com today! 
 
  
 ",NA,Not available,"",http://www.promotions.americanexpress.com.sg/singapore-airlines-credit-cards/krisflyer-spree/,http://www.promotions.americanexpress.com.sg/media/68213/635x455.jpg,,0001-01-01,0001-01-01 T00:00:00,AMEX_45,207_AMEX_45,KrisFlyer Spree,http://www.promotions.americanexpress.com.sg/media/68215/rsz_spree_fc_blueorange_logo.jpg,,All Singapore Airlines Credit Cards, Please visit www.krisflyerspree.com/ for full listing of terms and conditions. ,None,None,None,None,Travel,None,None,None,,
207_2647,2647,Enjoy complimentary shipping at MATCHESFASHION.COM,Enjoy complimentary shipping," Enjoy complimentary shipping at MATCHESFASHION.COM when you pay with your American ExpressCard. 
 Website: http://www.matchesfashion.com/amex-network 
 "," Enjoy complimentary shipping at MATCHESFASHION.COM when you pay with your American ExpressCard. 
 Website: http://www.matchesfashion.com/amex-network 
 ",NA,Not available,"",http://www.promotions.americanexpress.com.sg/retail-offers/matchesfashioncom/,http://www.promotions.americanexpress.com.sg/media/68011/rsz_2fall_2014.jpg,,0001-01-01,2016-03-09 T23:59:00,AMEX_46,207_AMEX_46,MATCHESFASHION.COM,http://www.promotions.americanexpress.com.sg/media/68012/rsz_matchesfashion_logotype.jpg,,Not Provided," This is a complimentary benefit. To be eligible, Card Members must make qualifying purchases with a valid American Express Card and demonstrate eligibility for benefit. 
 Card Members should contact Merchant for any issues or grievances related to the benefit fulfilment. Benefits are subject to availability. 
 Complimentary shipping on standard shipping only. 
 Customer should review Merchant•s shipping policy before initiating a transaction. In order to avail the benefit, customer must strictly adhere to terms &amp; conditions defined by the Merchant. 
 Only one code would be allowed to be redeemed per transaction. Any additional charge (if applicable) to be borne by the customer if the non-delivery is due to Customer•s error (unless specified otherwise by Merchant). 
 Offers cannot be exchanged for cash or used in conjunction with other promotional programmes, offers, discount cards, vouchers or VIP privileges, unless otherwise stated. Merchants• terms and conditions apply - please check with respective stores for complete details. American Express acts solely as a payment provider and is not responsible or liable in the event that such services, activities or benefits are not provided or fulfilled by the merchant. Card Members acknowledge that any disputes in relation to the above are to be directed solely to the merchant providing such services, activities or benefits. American Express International Inc. is not responsible for the endorsement of any service or product featured. Merchants are solely responsible for the fulfilment of all offers. American Express International Inc. and the business establishments reserve the right to change the terms and conditions at any time without prior notice. All information is correct at the time of publication. 
 ",None,None,None,None,Retail,None,None,None,Offer valid from now til 9 March 2016,2452
207_3279,3279,American Express is now accepted at Window Story,American Express is now accepted," Window Story is a one-stop boutique which specializes in curtain, sofa re-upholstery, wallpaper, cushion, blinds, roman blind, bamboo blind, headboard, window films and outdoor furnishings. Quality materials are sourced from all over the world, including Europe, Asia, the Mediterranean and the Middle East. "," Window Story is a one-stop boutique which specializes in curtain, sofa re-upholstery, wallpaper, cushion, blinds, roman blind, bamboo blind, headboard, window films and outdoor furnishings. Quality materials are sourced from all over the world, including Europe, Asia, the Mediterranean and the Middle East. ",NA,Not available,"",http://www.promotions.americanexpress.com.sg/new-merchants/window-story/,http://www.promotions.americanexpress.com.sg/media/68352/window-story-visual-1-rsz.jpg,,0001-01-01,0001-01-01 T00:00:00,AMEX_47,207_AMEX_47,Window Story,http://www.promotions.americanexpress.com.sg/media/68353/window-story-logo-rsz.jpg,,Not Provided," 112 East Coast Road, #03-14 I12 Katong, Singapore 428802 ",None,None,None,None,Others,None,None,None,,3134
207_3280,3280,American Express is now accepted at Chacott,American Express is now accepted," Chacott, headquartered in Shibuya, Tokyo, Japan, is a manufacturer of dance wear since 1950. In 1987, Chacott acquired Freed of London and is a wholly owned subsidiary by 1993. Chacott &amp; Freed of London, Singapore is managed by CFOL Pte Ltd. Their mission is to inspire and to enable dancers to exude their best artistry when in combination with refined dancewear. "," Chacott, headquartered in Shibuya, Tokyo, Japan, is a manufacturer of dance wear since 1950. In 1987, Chacott acquired Freed of London and is a wholly owned subsidiary by 1993. Chacott &amp; Freed of London, Singapore is managed by CFOL Pte Ltd. Their mission is to inspire and to enable dancers to exude their best artistry when in combination with refined dancewear. ",NA,Not available,"",http://www.promotions.americanexpress.com.sg/new-merchants/chacott/,http://www.promotions.americanexpress.com.sg/media/68354/chacott-image-1-rsz.jpg,,0001-01-01,0001-01-01 T00:00:00,AMEX_48,207_AMEX_48,Chacott,http://www.promotions.americanexpress.com.sg/media/68355/chacott-logo-rsz.jpg,,Not Provided," 333A Orchard Road, #03-21A Mandarin Gallery, Singapore 238897 
 Website: www.chacott.com.sg/ ",None,None,None,None,Others,None,None,None,,3152
207_3294,3294,Enjoy 20% savings at Officina De' Tornabuoni,Enjoy 20% savings," Enjoy 20% savings on all products and services at Officina De' Tornabuoni when you pay with your American ExpressCard. 
 Find Officina De' Tornabuoni at: 
 391 Orchard Road #B1-2A Ngee Ann City Singapore 238872 Telephone: 6737 1831 "," Enjoy 20% savings on all products and services at Officina De' Tornabuoni when you pay with your American ExpressCard. 
  ","Find Officina De' Tornabuoni at:</strong></p>
<p>391 Orchard Road #B1-2A Ngee Ann City Singapore 238872 Telephone: 6737 1831</p>","391 Orchard Road #B1-2A Ngee Ann City Singapore 238872 , [1.302708, 103.8353191]",Singapore 238872,http://www.promotions.americanexpress.com.sg/retail-offers/officina-de-tornabuoni/,http://www.promotions.americanexpress.com.sg/media/68363/odt-family-image-rsz.jpg,,0001-01-01,2015-05-31 T23:00:00,AMEX_49,207_AMEX_49,Officina De' Tornabuoni,http://www.promotions.americanexpress.com.sg/media/68362/odt-logo-rsz2.jpg,,Not Provided," Offers are available when payment is made with the American Express Card, including American Express Corporate Cards and American Express Cards issued in Singapore by DBS Bank Limited, United Overseas Bank Limited, Citibank Singapore Limited and EZ-Link Pte Ltd. Prices listed may be subject to service charge and prevailing government taxes where applicable. Offers cannot be exchanged for cash or used in conjunction with other promotional programmes, offers, discount cards, vouchers or VIP privileges, unless otherwise stated. Merchants• terms and conditions apply - please check with respective stores for complete details. American Express acts solely as a payment provider and is not responsible or liable in the event that such services, activities or benefits are not provided or fulfilled by the merchant. Card Members acknowledge that any disputes in relation to the above are to be directed solely to the merchant providing such services, activities or benefits. American Express International, Inc. is not responsible for the endorsement of any service or product featured. Merchants are solely responsible for the fulfilment of all offers. American Express International, Inc. and the business establishments reserve the right to change the terms and conditions at any time without prior notice. All information is correct at the time of publication. Visit amexnetwork.com.sg for more details. ",None,None,None,None,Retail,None,None,None,Offer valid from now to 31 May 2015,3295
207_3418,3418,Enjoy 15% savings on total food bill at Cherry Garden,Enjoy 15% savings on total food bill," Enjoy 15% savings on total food bill at Cherry Garden when you pay with your American ExpressCard. 
 Find Cherry Garden at:  5 Raffles Avenue Marina Square, Singapore 039797 Telephone: 6885 3500  
 Website: mosin-dining@mohg.com "," Enjoy 15% savings on total food bill at Cherry Garden when you pay with your American ExpressCard. 
  ","Find Cherry Garden at:</strong> <br /><span>5 Raffles Avenue Marina Square, Singapore 039797 Telephone: 6885 3500 </span></p>
<p><span><strong>Website:</strong> <a href=""mailto:mosin-dining@mohg.com"">mosin-dining@mohg.com</a></span></p>","5 Raffles Avenue Marina Square, Singapore 039797 , [1.290272, 103.859058]",Singapore 039797,http://www.promotions.americanexpress.com.sg/dining-offers/cherry-garden/,http://www.promotions.americanexpress.com.sg/media/68437/cherry-garden_img_rsz.jpg,,0001-01-01,2015-06-30 T23:59:00,AMEX_50,207_AMEX_50,Cherry Garden,http://www.promotions.americanexpress.com.sg/media/68438/cherry-garden_logo_rsz.jpg,,Not Provided," 
 
 
 
 Not valid for weekend brunch. 
 Offers are available when payment is made with the American Express Card, including American Express Corporate Cards and American Express Cards issued in Singapore by DBS Bank Limited, United Overseas Bank Limited, Citibank Singapore Limited and EZ-Link Pte Ltd. Prices listed may be subject to service charge and prevailing government taxes where applicable. Offers cannot be exchanged for cash or used in conjunction with other promotional programmes, offers, discount cards, vouchers or VIP privileges, unless otherwise stated. Merchants• Terms and Conditions apply - please check with respective stores for complete details. American Express acts solely as a payment provider and is not responsible or liable in the event that such services, activities or benefits are not provided or fulfilled by the merchant. Card Members acknowledge that any disputes in relation to the above are to be directed solely to the merchant providing such services, activities or benefits. American Express International Inc. is not responsible for the endorsement of any service or product featured. Merchants are solely responsible for the fulfilment of all offers. American Express International Inc. and the business establishments reserve the right to change the Terms and Conditions at any time without prior notice. All information is correct at the time of publication. Visit amexnetwork.com.sg for more details. 
 For dining offers, offers are not applicable on eve of Public Holidays, Public Holidays, the first 15 days of Chinese New Year and special occasions such as Valentine•s Day, Mother•s Day and Father•s Day, unless otherwise stated. 
 
 
 
 
 ",None,None,None,None,Dining,None,None,None,Offer valid from now to 30 June 2015,2706
207_3134,3134,American Express is now accepted at Yankee Candle,American Express is now accepted," With over 150 fragrances, Yankee Candle offer the world's largest and most compelling selection of candle and home fragrance scents. Their passion for fragranceis hwat drives them to search the world for fresh inspiration in creating evocative, long-lasting scents that will help make your house feel like a warm, welcoming home. "," With over 150 fragrances, Yankee Candle offer the world's largest and most compelling selection of candle and home fragrance scents. Their passion for fragranceis hwat drives them to search the world for fresh inspiration in creating evocative, long-lasting scents that will help make your house feel like a warm, welcoming home. ",NA,Not available,"",http://www.promotions.americanexpress.com.sg/new-merchants/yankee-candle/,http://www.promotions.americanexpress.com.sg/media/68260/25x18_inserts_dec-rszed.jpg,,0001-01-01,0001-01-01 T00:00:00,AMEX_51,207_AMEX_51,Yankee Candle,http://www.promotions.americanexpress.com.sg/media/68261/yankee-candle-logo-rszed.jpg,,Not Provided," Great World City #03-33  JEM Jurong East Mall #01-14  OneKM #01-36  Parkway Parade #B1-28  Suntec City Mall #02-366  United Square #B1-K3  Velocity@Novena Square #02-41  Changi City Point #01-K11   VivoCity #02-154 
 Website: http://www.yankeecandle.com.sg/ ",None,None,None,None,Others,None,None,None,,3152
207_3299,3299,Enjoy 20% savings at LS Philosophy Spa,Enjoy 20% savings," Enjoy 20% savings on all products and services at LS Philosophy Spa when you pay with your American ExpressCard. 
 Find LS Philosophy Spa at: 
 15 Scotts Road #01-03/04 Thong Teck Building Singapore 228218 Telephone: 6732 1318 "," Enjoy 20% savings on all products and services at LS Philosophy Spa when you pay with your American ExpressCard. 
  ","Find LS Philosophy Spa at:</strong></p>
<p>15 Scotts Road #01-03/04 Thong Teck Building Singapore 228218 Telephone: 6732 1318</p>","15 Scotts Road #01-03/04 Thong Teck Building Singapore 228218 , [1.307909, 103.832893]",Singapore 228218,http://www.promotions.americanexpress.com.sg/retail-offers/ls-philosophy-spa/,http://www.promotions.americanexpress.com.sg/media/68360/singapore_20140620_ls_philosophy_1265-rsz.jpg,,0001-01-01,2015-05-31 T23:59:00,AMEX_52,207_AMEX_52,LS Philosophy Spa,http://www.promotions.americanexpress.com.sg/media/68361/ls-philosophy-logo-rsz2.jpg,,Not Provided," Offers are available when payment is made with the American Express Card, including American Express Corporate Cards and American Express Cards issued in Singapore by DBS Bank Limited, United Overseas Bank Limited, Citibank Singapore Limited and EZ-Link Pte Ltd. Prices listed may be subject to service charge and prevailing government taxes where applicable. Offers cannot be exchanged for cash or used in conjunction with other promotional programmes, offers, discount cards, vouchers or VIP privileges, unless otherwise stated. Merchants• terms and conditions apply - please check with respective stores for complete details. American Express acts solely as a payment provider and is not responsible or liable in the event that such services, activities or benefits are not provided or fulfilled by the merchant. Card Members acknowledge that any disputes in relation to the above are to be directed solely to the merchant providing such services, activities or benefits. American Express International, Inc. is not responsible for the endorsement of any service or product featured. Merchants are solely responsible for the fulfilment of all offers. American Express International, Inc. and the business establishments reserve the right to change the terms and conditions at any time without prior notice. All information is correct at the time of publication. Visit amexnetwork.com.sg for more details. ",None,None,None,None,Retail,None,None,None,Offer valid now to 31 May 2015,3294
207_3795,3795,The Great ZUJI Escape at ZUJI Singapore,The Great ZUJI Escape," Plan your Travel Escape with Exciting Savings at ZUJI Singapore 
 Enjoy 5% rebate for Flight or Package Bookings when you pay with your American ExpressCard. 
 Enjoy 12% savings on hotel bookings at ZUJI Singapore when you pay with your American Express Card. 
 Website: zuji.com.sg/amex "," Plan your Travel Escape with Exciting Savings at ZUJI Singapore 
 Enjoy 5% rebate for Flight or Package Bookings when you pay with your American ExpressCard. 
 Enjoy 12% savings on hotel bookings at ZUJI Singapore when you pay with your American Express Card. 
 Website: zuji.com.sg/amex ",NA,Not available,"",http://www.promotions.americanexpress.com.sg/travel-offers/the-great-zuji-escape/,http://www.promotions.americanexpress.com.sg/media/68707/zuji-may-2015-offer.jpg,,0001-01-01,2015-05-31 T23:00:00,AMEX_53,207_AMEX_53,The Great ZUJI Escape,http://www.promotions.americanexpress.com.sg/media/68099/zuji-logo1.jpg,,Not Provided," 1. The Great ZUJI Escape• (the •Promotion•) starts from 4 May 2015 midnight (00:01) to 31 May 2015 (23:59) (•Promotion Period•). Timings are based on Singapore Local Time. 2. This promotion is only applicable for existing American Express Card Members who meet the following criteria: o Purchases Flight, Package and/or Hotel from zuji.com.sg between 4 May to 31 May 2015 (Both days inclusive) o Purchases must be charged in full to an eligible American Express Card. 3. Payment must be made using an American Express Card issued by American Express International Inc. in Singapore (excluding American Express Corporate Card and American Express Cards issued by DBS Bank Limited, United Overseas Bank Limited, Citibank Singapore Limited and EZ-Link Pte Ltd). 
 Please click HERE for detailed Terms and Conditions ",None,None,None,None,Travel,None,None,None,Offer Period: Now till 31 May 2015,
207_3281,3281,American Express is now accepted at Power Up Express,American Express is now accepted," Power Up Express provides a variety of sports products, ranging from specialized 2XU compression and triathlon gear, stylish gym apparel to high performance running gear such as Brooks and Newton running shoes. 
 To complement one's training and sporting needs, Power Up Express also has a series of durable and light weighted Nathan hydration systems as well as other accessories for selection. They have their comfort range of Aetrex products, catering to people who are looking for comfort shoes as well as shoes that are able to fit orthotics. The iStepFoot Scanning Technology which quickly identifies one's arch type, and pressure points can also be found here. 
 Apart from the technical and trendy gear, athletes will also be delighted to know that Power Up Express offer sports massage services for those who need muscle conditioning or a speedier recovery from their races, right in the store. 
 Podiatry consultation is also available at the store by qualified Podiatrist, who may recommend customized orthotics and the right shoes for better footcare management. "," Power Up Express provides a variety of sports products, ranging from specialized 2XU compression and triathlon gear, stylish gym apparel to high performance running gear such as Brooks and Newton running shoes. 
 To complement one's training and sporting needs, Power Up Express also has a series of durable and light weighted Nathan hydration systems as well as other accessories for selection. They have their comfort range of Aetrex products, catering to people who are looking for comfort shoes as well as shoes that are able to fit orthotics. The iStepFoot Scanning Technology which quickly identifies one's arch type, and pressure points can also be found here. 
 Apart from the technical and trendy gear, athletes will also be delighted to know that Power Up Express offer sports massage services for those who need muscle conditioning or a speedier recovery from their races, right in the store. 
 Podiatry consultation is also available at the store by qualified Podiatrist, who may recommend customized orthotics and the right shoes for better footcare management. ",NA,Not available,"",http://www.promotions.americanexpress.com.sg/new-merchants/power-up-express/,http://www.promotions.americanexpress.com.sg/media/68357/power-up-express-image-rsz.jpg,,0001-01-01,0001-01-01 T00:00:00,AMEX_54,207_AMEX_54,Power Up Express,http://www.promotions.americanexpress.com.sg/media/68356/pu-logo-web.jpg,,Not Provided," One Stadium Place, #01-57 Kallng Wave, Singapore 397628 ",None,None,None,None,Others,None,None,None,,3132
207_3838,3838,Exclusive Fare Offers from Singapore Airlines With promotional fares from S$198,Exclusive Fare Offers from Singapore Airlines," Exclusive fares with your American ExpressSingapore Airlines Credit Card! 
 Book your trip from now until 3 June 2015 for travel between 1 July 2015 and 31 August 2015. Visit singaporeair.com/americanexpress to purchase promotional fares* on 55 fascinating destinations worldwide, and for more information. 
 Terms and Conditons apply. 
  "," Exclusive fares with your American ExpressSingapore Airlines Credit Card! 
 Book your trip from now until 3 June 2015 for travel between 1 July 2015 and 31 August 2015. Visit singaporeair.com/americanexpress to purchase promotional fares* on 55 fascinating destinations worldwide, and for more information. 
 Terms and Conditons apply. 
  ",NA,Not available,"",http://www.promotions.americanexpress.com.sg/singapore-airlines-credit-cards/sia-fare-promo/,http://www.promotions.americanexpress.com.sg/media/68729/sia-fare-promo-.png,,0001-01-01,0001-01-01 T00:00:00,AMEX_55,207_AMEX_55,SIA Fare Promo,http://www.promotions.americanexpress.com.sg/media/68732/sia-logo.jpg,,All Singapore Airlines Credit Cards," *The advertised Singapore Airlines fares include the price of the air ticket, associated taxes and fuel surcharges only. Fares quoted are subject to change due to currency fluctuation. Fares are available from now to 3 June 2015, or when seats sell out. Fares quoted are per person in Economy Class for travel out of Singapore from 1 July 2015 to 31 August 2015, blackout dates and flight restrictions apply. A minimum of 2 passengers must travel together on the entire itinerary for the fare to apply. Fares are eligible for KrisFlyer mileage accrual at 10% of the actual miles flown. Offer is only available if payment for the purchase is made with an American ExpressCard issued by American Express International Inc. in Singapore (•Cards•), excluding American Express Corporate Cards and American Express Cards issued by DBS Bank Limited, United Overseas Bank Limited, Citibank Singapore Limited and EZ-Link Pte Ltd. Tickets are non-refundable, cannot be used in conjunction with upgrade awards and are not interchangeable for travel on other airlines. Changes to flights and dates are not permitted. KrisFlyer Terms &amp; Conditions apply. Full Terms and Conditions can be found at singaporeair.com/americanexpress. 
 -Visit americanexpress.com/sg/singapore-airlines-credit-cards for full Terms and Conditions on your base KrisFlyer miles earn rate. ",None,None,None,None,Travel,None,None,None,,
207_3331,3331,Enjoy 15% savings at Viva La Fleur,Enjoy 15% savings," Enjoy 15% savings on regular-priced floral arrangements at Viva La Fleur when you pay with your American ExpressCard. 
 Find Viva La Fleur at: 
 30 East Coast Road, #02-32 Katong V, Singapore 428751 Telephone: 6440 0642 "," Enjoy 15% savings on regular-priced floral arrangements at Viva La Fleur when you pay with your American ExpressCard. 
  ","Find Viva La Fleur at:</strong></p>
<p>30 East Coast Road, #02-32 Katong V, Singapore 428751 Telephone: 6440 0642</p>","30 East Coast Road, #02-32 Katong V, Singapore 428751 , [1.305465, 103.904817]",Singapore 428751,http://www.promotions.americanexpress.com.sg/retail-offers/viva-la-fleur/,http://www.promotions.americanexpress.com.sg/media/68389/viva-la-fleur-image-rsz.jpg,,0001-01-01,2015-06-30 T23:59:00,AMEX_56,207_AMEX_56,Viva La Fleur,http://www.promotions.americanexpress.com.sg/media/68388/viva-la-fleur-logo-rsz2.jpg,,Not Provided," Valid for new arrivals. Offers are available when payment is made with the American Express Card, including American Express Corporate Cards and American Express Cards issued in Singapore by DBS Bank Limited, United Overseas Bank Limited, Citibank Singapore Limited and EZ-Link Pte Ltd. Prices listed may be subject to service charge and prevailing government taxes where applicable. Offers cannot be exchanged for cash or used in conjunction with other promotional programmes, offers, discount cards, vouchers or VIP privileges, unless otherwise stated. Merchants• terms and conditions apply - please check with respective stores for complete details. American Express acts solely as a payment provider and is not responsible or liable in the event that such services, activities or benefits are not provided or fulfilled by the merchant. Card Members acknowledge that any disputes in relation to the above are to be directed solely to the merchant providing such services, activities or benefits. American Express International, Inc. is not responsible for the endorsement of any service or product featured. Merchants are solely responsible for the fulfilment of all offers. American Express International, Inc. and the business establishments reserve the right to change the terms and conditions at any time without prior notice. All information is correct at the time of publication. Visit amexnetwork.com.sg for more details. ",None,None,None,None,Retail,None,None,None,Offer valid from now till 30 June 2015,
207_3369,3369,Enjoy 15% savings at Blissfulthots,Enjoy 15% savings," Enjoy 15% savings with minimum spend of S$80 on regular-priced floral arrangements. 
 Find Blissfulthots at: 
 1 Raffles Place, #05-21 One Raffles Place Singapore 048616 
 Contact Number: 62527887 
 Website: www.blissfulthots.com "," Enjoy 15% savings with minimum spend of S$80 on regular-priced floral arrangements. 
  ","Find Blissfulthots at:</strong></p>
<p>1 Raffles Place, #05-21 One Raffles Place Singapore 048616</p>
<p>Contact Number: 62527887</p>
<p>Website: <a href=""http://www.blissfulthots.com"">www.blissfulthots.com</a></p>","1 Raffles Place, #05-21 One Raffles Place Singapore 048616, [1.2846, 103.851]",Singapore 048616,http://www.promotions.americanexpress.com.sg/retail-offers/blissfulthots/,http://www.promotions.americanexpress.com.sg/media/68414/blissfulthots_rsz.jpg,,0001-01-01,2015-07-31 T23:59:00,AMEX_57,207_AMEX_57,Blissfulthots,http://www.promotions.americanexpress.com.sg/media/68415/blissfulthots-logo_rsz.jpg,,Not Provided," Not valid for decoration services. 
 Offers are available when payment is made with the American Express Card, including American Express Corporate Cards and American Express Cards issued in Singapore by DBS Bank Limited, United Overseas Bank Limited, Citibank Singapore Limited and EZ-Link Pte Ltd. Prices listed may be subject to service charge and prevailing government taxes where applicable. Offers cannot be exchanged for cash or used in conjunction with other promotional programmes, offers, discount cards, vouchers or VIP privileges, unless otherwise stated. Merchants• terms and conditions apply - please check with respective stores for complete details. American Express acts solely as a payment provider and is not responsible or liable in the event that such services, activities or benefits are not provided or fulfilled by the merchant. Card Members acknowledge that any disputes in relation to the above are to be directed solely to the merchant providing such services, activities or benefits. American Express International, Inc. is not responsible for the endorsement of any service or product featured. Merchants are solely responsible for the fulfilment of all offers. American Express International, Inc. and the business establishments reserve the right to change the terms and conditions at any time without prior notice. All information is correct at the time of publication. Visit amexnetwork.com.sg for more details. ",None,None,None,None,Retail,None,None,None,Offer valid from now to 31 July 2015,3331
207_3757,3757,Exclusive fare offers from SilkAir With promotional fares from S$201,Exclusive fare offers from SilkAir," Enjoy exclusive all-in return fares* at silkair.com on your American Express•- Singapore Airlines Credit Card 
 Book your trip from now until 10 May 2015 for travel between 13 May 2015 and 30 september 2015. Visit amex.com/SilkAir to purchase promotional fares+ and for more information. 
 
 
 Terms and Conditions apply. 
 
  "," Enjoy exclusive all-in return fares* at silkair.com on your American Express•- Singapore Airlines Credit Card 
 Book your trip from now until 10 May 2015 for travel between 13 May 2015 and 30 september 2015. Visit amex.com/SilkAir to purchase promotional fares+ and for more information. 
 
 
 Terms and Conditions apply. 
 
  ",NA,Not available,"",http://www.promotions.americanexpress.com.sg/singapore-airlines-credit-cards/silkair-april-fare-promotion/,http://www.promotions.americanexpress.com.sg/media/68671/rsz_lra_20131125_silkair_visakhapatnam_edited_72dpi_rgb-8492_jagdalpur_chitrakoot-falls.jpg,,0001-01-01,0001-01-01 T00:00:00,AMEX_58,207_AMEX_58,SilkAir April Fare Promotion,http://www.promotions.americanexpress.com.sg/media/68321/silkair-hor-tls-4c-2-_logorsz.jpg,,All Singapore Airlines Credit Cards," +Promotional airfares are only available if payment is made with an American Express Card issued by American Express International Inc. in Singapore (""Cards""), excluding American Express Corporate Cards and American Express Cards issued by DBS Bank Limited, United Overseas Bank Limited, Citibank Singapore Limited and EZ-Link Pte Ltd. 
 *Advertised all-in fares include complimentary 30kg check-in baggage allowance, seat selection, in-flight meals where applicable, and associated taxes and surcharges (except where local airport taxes are collected at check-in time) which are subject to currency fluctuations. Advertised fares are available for purchase from now to 10 May 2015, subject to seat availability and black-out travel dates. Fares are per person in Economy Class for return travel out of Singapore from 13 May 2015 to 30 September 2015. Other Terms and Conditions apply. Full details can be found at amex.co/SilkAir. 
 - Promotional fares are eligible for KrisFlyer miles accrual at 10% of the actual miles flown. Other Terms and Conditions apply. Full details can be found at amex.co/SilkAir. ",None,None,None,None,Travel,None,None,None,,
